stu_id,exer_id,cpt_seq,label
0,485,68,1
0,247,58,0
0,179,39,1
0,145,43,0
0,172,45,1
0,337,65,0
0,158,33,0
0,83,32,0
0,262,66,0
0,302,27,1
0,314,45,0
0,61,23,1
0,406,61,0
0,388,46,0
0,238,64,1
0,488,31,0
0,36,5,0
0,282,66,0
0,341,34,0
0,207,51,1
0,246,58,0
0,478,57,0
0,431,61,0
0,157,48,1
0,40,13,1
0,27,7,1
0,12,6,1
0,107,33,1
0,456,64,0
0,319,67,0
0,209,55,1
0,452,2,1
0,300,25,1
0,203,53,0
0,316,69,0
0,164,46,1
0,267,63,1
0,492,35,1
0,362,53,0
0,39,13,0
0,222,58,1
0,422,61,1
0,358,60,0
0,74,25,0
0,448,63,1
0,228,60,0
0,457,64,1
0,42,13,0
0,407,61,0
0,266,66,1
0,167,33,0
0,208,33,1
0,210,7,1
0,28,8,0
0,64,19,1
0,100,7,1
0,166,33,0
0,327,4,0
0,440,61,1
0,219,58,1
0,356,60,0
0,242,58,0
0,116,38,1
0,101,0,0
0,41,13,1
0,331,4,1
0,303,68,1
0,11,5,0
0,114,33,0
0,367,14,1
0,90,35,0
0,428,4,0
0,240,58,0
0,494,52,0
0,221,27,1
0,148,33,1
0,204,53,1
0,470,27,1
0,460,64,0
0,468,64,1
0,160,33,1
0,413,61,0
0,162,33,1
0,173,45,1
0,0,0,0
0,89,35,0
0,128,33,1
0,343,34,0
0,135,45,0
0,121,33,1
0,224,30,1
0,325,67,0
0,301,42,0
0,226,5,1
0,363,14,0
0,143,33,1
0,429,73,1
0,244,58,0
0,389,70,1
0,371,1,1
0,13,6,1
0,482,68,0
0,17,5,0
0,384,60,1
0,191,50,0
0,144,46,1
0,84,32,0
0,91,35,1
0,463,64,1
0,117,33,1
0,69,12,0
0,230,39,0
0,437,61,0
0,270,63,1
0,124,42,1
0,449,75,1
0,4,2,0
0,235,35,0
0,293,10,1
0,297,35,0
0,296,63,1
0,80,30,0
0,248,58,1
0,26,7,1
0,258,58,1
0,357,60,0
0,212,56,1
0,377,60,0
0,408,61,0
0,118,33,1
0,54,17,1
0,432,72,0
0,350,70,0
0,63,19,1
0,234,63,1
0,284,66,0
0,249,59,0
0,150,2,1
0,259,58,1
0,427,4,0
0,467,4,0
0,137,39,0
0,153,43,1
0,435,61,0
0,464,4,0
